country_code,country_language,country,state,state_code,district,district_code,sub_district,sub_district_code,village_name,village_code,census_code,region,language,pincode,risk_category
IN,Hindi,India,RAJASTHAN,08,ALWAR,104,KOTKASIM,0495,SHAHJADPUR,072198,081040495072198,North,Rajasthani,301702,A
IN,Hindi,India,RAJASTHAN,08,JALOR,116,SANCHORE,0590,SHAKTI NAGAR,089590,081160590089590,North,Rajasthani,343040,A
IN,Hindi,India,RAJASTHAN,08,KOTA,127,SANGOD,0669,SANKHERA,102495,081270669102495,North,Rajasthani,325207,A
IN,Hindi,India,RAJASTHAN,08,JAISALMER,114,POKARAN,0575,SANKRA,086325,081140575086325,North,Rajasthani,345026,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,LUNI,0572,SANT DEVARAM NAGAR,085644,081130572085644,North,Rajasthani,342801,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,SHERGARH,0571,SANTOSH NATHPURA,085138,081130571085138,North,Rajasthani,342021,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,RATANGARH,0485,SANWATIYA,070654,081020485070654,North,Rajasthani,331505,A
IN,Hindi,India,RAJASTHAN,08,PALI,118,PALI,0601,SAPOONI,090862,081180601090862,North,Rajasthani,306501,A
IN,Hindi,India,RAJASTHAN,08,JAIPUR,110,AMBER,0547,SAR,080350,081100547080350,North,Rajasthani,303805,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,PAHARI,0505,BARH,073967,081050505073967,North,Rajasthani,321022,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,MANDAL,0631,SARAI,095272,081220631095272,North,Rajasthani,311403,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,PEEPALKHOONT,0697,SAT SAJYA,108242,081310697108242,North,Rajasthani,312624,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,DUNGLA,0661,SATALIYAWAS,101066,081260661101066,North,Rajasthani,312402,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,LASADIYA,0691,SATI KI CHORI,107082,081300691107082,North,Rajasthani,313027,A
IN,Hindi,India,RAJASTHAN,08,RAJSAMAND,123,NATHDWARA,0645,SATLEWA,097246,081230645097246,North,Rajasthani,313301,A
IN,Hindi,India,RAJASTHAN,08,DUNGARPUR,124,DUNGARPUR,0646,SATORA,097577,081240646097577,North,Rajasthani,314029,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,ASIND,0627,SAWAIGARH,094588,081220627094588,North,Rajasthani,311204,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,ASIND,0627,SAWAIPURA,094575,081220627094575,North,Rajasthani,311302,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,PHALODI,0567,SAWAL NAGAR,084237,081130567084237,North,Rajasthani,342302,A
IN,Hindi,India,RAJASTHAN,08,TONK,120,NIWAI,0617,BARHBHANTRIYA,092876,081200617092876,North,Rajasthani,304022,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,GIRWA,0689,SAWEENA KHERA (RURAL),106488,081300689106488,North,Rajasthani,313001,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,SHERGARH,0571,SAYAB NAGAR,085216,081130571085216,North,Rajasthani,342306,A
IN,Hindi,India,RAJASTHAN,08,KARAULI,107,KARAULI,0523,SEELOTI,076684,081070523076684,North,Rajasthani,322242,A
IN,Hindi,India,RAJASTHAN,08,PALI,118,MARWAR JUNCTION,0602,SEENCHIYAWAS,090964,081180602090964,North,Rajasthani,306103,A
IN,Hindi,India,RAJASTHAN,08,BIKANER,101,BIKANER,0473,SEENTHAL,069115,081010473069115,North,Rajasthani,334202,A
IN,Hindi,India,RAJASTHAN,08,TONK,120,NIWAI,0617,SEEPURA,092918,081200617092918,North,Rajasthani,304025,A
IN,Hindi,India,RAJASTHAN,08,TONK,120,PEEPLU,0616,SEESOLA,092714,081200616092714,North,Rajasthani,304801,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,KAPASAN,0660,SEJGARIYA,100874,081260660100874,North,Rajasthani,312204,A
IN,Hindi,India,RAJASTHAN,08,SAWAI MADHOPUR,108,SAWAI MADHOPUR,0531,SELOO,077630,081080531077630,North,Rajasthani,322034,A
IN,Hindi,India,RAJASTHAN,08,TONK,120,MALPURA,0615,SELSAGAR,092503,081200615092503,North,Rajasthani,304502,A
IN,Hindi,India,RAJASTHAN,08,BANSWARA,125,KUSHALGARH,0654,SEMAL KHERA,099572,081250654099572,North,Rajasthani,327602,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,PRATAPGARH,0699,SEMALON KA KHERA,108443,081310699108443,North,Rajasthani,312623,A
IN,Hindi,India,RAJASTHAN,08,KARAULI,107,KARAULI,0523,SEMARDA,076794,081070523076794,North,Rajasthani,322243,A
IN,Hindi,India,RAJASTHAN,08,JHALAWAR,129,GANGDHAR,0684,SEMLI CHHAROT,105216,081290684105216,North,Rajasthani,326516,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,RISHABHDEO,0694,SAIYAT BHAGAL,107577,081300694107577,North,Rajasthani,313026,A
IN,Hindi,India,RAJASTHAN,08,BARMER,115,GUDHA MALANI,0581,SAIYON KA GOLIYA,087978,081150581087978,North,Rajasthani,344704,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,SARDARSHAHAR,0483,SAJANSAR,070419,081020483070419,North,Rajasthani,331403,A
IN,Hindi,India,RAJASTHAN,08,PALI,118,ROHAT,0600,SAJI,090742,081180600090742,North,Rajasthani,306421,A
IN,Hindi,India,RAJASTHAN,08,BARMER,115,PACHPADRA,0579,SAJIYALI ROOPJI,087289,081150579087289,North,Rajasthani,344032,A
IN,Hindi,India,RAJASTHAN,08,DHOLPUR,106,BARI,0516,BARPURA,075712,081060516075712,North,Rajasthani,328021,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,DHARIAWAD,0696,SAKHI KHERA,107950,081310696107950,North,Rajasthani,312625,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,LALSOT,0537,BARH ACHALPURA,078996,081090537078996,North,Rajasthani,303503,A
IN,Hindi,India,RAJASTHAN,08,KARAULI,107,NADOTI,0521,BARH BAGOR,076429,081070521076429,North,Rajasthani,322204,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,LALSOT,0537,BARH BARWA,078699,081090537078699,North,Rajasthani,303510,A
IN,Hindi,India,RAJASTHAN,08,SAWAI MADHOPUR,108,GANGAPUR,0526,BARH BICHLA,077148,081080526077148,North,Rajasthani,322201,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,DAUSA,0536,BARH CHHANGALA,078469,081090536078469,North,Rajasthani,303507,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,LALSOT,0537,BARH DABAR KALAN,078796,081090537078796,North,Rajasthani,303511,A
IN,Hindi,India,RAJASTHAN,08,BANSWARA,125,KUSHALGARH,0654,SARAN,099755,081250654099755,North,Rajasthani,327801,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,GANGRAR,0656,SARAN,100125,081260656100125,North,Rajasthani,312901,A
IN,Hindi,India,RAJASTHAN,08,JHALAWAR,129,PIRAWA,0683,SARANGA KHERA,105157,081290683105157,North,Rajasthani,326034,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,DAUSA,0536,BARH DAUSA,078504,081090536078504,North,Rajasthani,303303,A
IN,Hindi,India,RAJASTHAN,08,NAGAUR,112,NAGAUR,0560,SARANPURA,082825,081120560082825,North,Rajasthani,341001,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,LALSOT,0537,BARH JEETA,078803,081090537078803,North,Rajasthani,303510,A
IN,Hindi,India,RAJASTHAN,08,JAIPUR,110,CHAKSU,0550,BARH MAHAWATAN,080977,081100550080977,North,Rajasthani,303901,A
IN,Hindi,India,RAJASTHAN,08,JAIPUR,110,CHAKSU,0550,BARH MOONDAHERI,080966,081100550080966,North,Rajasthani,303908,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,SARDARSHAHAR,0483,SARDARSHAHAR (M),800466,081020483800466,North,Rajasthani,331403,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,MANDAL,0631,SARDARSINGH JI KA KHERA,095190,081220631095190,North,Rajasthani,311804,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,GIRWA,0689,SARE,106406,081300689106406,North,Rajasthani,313202,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,LALSOT,0537,BARH NONDPURA,078863,081090537078863,North,Rajasthani,303503,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,LALSOT,0537,BARH TUSADRI,078767,081090537078767,North,Rajasthani,303505,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,GIRWA,0689,SABALPURA,106425,081300689106425,North,Rajasthani,313011,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,ASIND,0627,SABDARA,094694,081220627094694,North,Rajasthani,311301,A
IN,Hindi,India,RAJASTHAN,08,BANSWARA,125,GHATOL,0650,BARODA,098541,081250650098541,North,Rajasthani,327023,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,GIRWA,0689,SAKRODA,106454,081300689106454,North,Rajasthani,313024,A
IN,Hindi,India,RAJASTHAN,08,BIKANER,101,KOLAYAT,0476,BARSALPUR,069345,081010476069345,North,Rajasthani,334305,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,PHALODI,0567,SALASAR,084192,081130567084192,North,Rajasthani,342301,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,BEEJOLIYA,0638,SALAWATIYA,096317,081220638096317,North,Rajasthani,311602,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,WEIR,0512,SALEMPUR KALAN,074952,081050512074952,North,Rajasthani,321409,A
IN,Hindi,India,RAJASTHAN,08,DUNGARPUR,124,SIMALWARA,0649,SALERA,098418,081240649098418,North,Rajasthani,314030,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,VALLABHNAGAR,0690,SALERA,106801,081300690106801,North,Rajasthani,313603,A
IN,Hindi,India,RAJASTHAN,08,TONK,120,MALPURA,0615,SALI LAKHAPURA,092622,081200615092622,North,Rajasthani,304502,A
IN,Hindi,India,RAJASTHAN,08,ALWAR,104,LACHHMANGARH,0503,SALIMPUR,073649,081040503073649,North,Rajasthani,321633,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,KUMHER,0510,SAMAN,074553,081050510074553,North,Rajasthani,321202,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,BAYANA,0513,SAMANTGARH,075195,081050513075195,North,Rajasthani,321405,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,DHARIAWAD,0696,SAMAOTA,108014,081310696108014,North,Rajasthani,312626,A
IN,Hindi,India,RAJASTHAN,08,JAIPUR,110,CHOMU,0541,SAMARPURA,079458,081100541079458,North,Rajasthani,303806,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,MAHWA,0534,SAMASPUR,078220,081090534078220,North,Rajasthani,322240,A
IN,Hindi,India,RAJASTHAN,08,BARMER,115,SIWANA,0580,SAMDARI,087549,081150580087549,North,Rajasthani,344021,A
IN,Hindi,India,RAJASTHAN,08,NAGAUR,112,MERTA,0562,SAMDOLAO KHURD,083239,081120562083239,North,Rajasthani,341518,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,BHILWARA,0634,SAMORI,095526,081220634095526,North,Rajasthani,311802,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,PHALODI,0567,SAMRATHALPURA,084298,081130567084298,North,Rajasthani,342312,A
IN,Hindi,India,RAJASTHAN,08,SAWAI MADHOPUR,108,MALARNA DOONGAR,0528,SAMRATHPURA,077360,081080528077360,North,Rajasthani,322028,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,KOTRA,0687,SANDMARIYA,105982,081300687105982,North,Rajasthani,307025,A
IN,Hindi,India,RAJASTHAN,08,AJMER,119,KISHANGARH,0606,SANDOLIYA,091538,081190606091538,North,Rajasthani,305813,A
IN,Hindi,India,RAJASTHAN,08,AJMER,119,KISHANGARH,0606,BARGAON,091473,081190606091473,North,Rajasthani,305816,A
IN,Hindi,India,RAJASTHAN,08,JAISALMER,114,FATEHGARH,0576,SANGAR,086551,081140576086551,North,Rajasthani,345027,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,SAHARA,0633,SANGAS,095486,081220633095486,North,Rajasthani,311806,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,RATANGARH,0485,SANGASAR,070656,081020485070656,North,Rajasthani,331022,A
IN,Hindi,India,RAJASTHAN,08,BANSWARA,125,GARHI,0651,SANGELA,098862,081250651098862,North,Rajasthani,314032,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,DUNGLA,0661,SANGESARA,101071,081260661101071,North,Rajasthani,312024,A
IN,Hindi,India,RAJASTHAN,08,JALOR,116,RANIWARA,0591,BARGAON,089860,081160591089860,North,Rajasthani,343048,A
IN,Hindi,India,RAJASTHAN,08,BARAN,128,SHAHBAD,0675,SANGESHWAR,103316,081280675103316,North,Rajasthani,325217,A
IN,Hindi,India,RAJASTHAN,08,SAWAI MADHOPUR,108,GANGAPUR,0526,WAZEERPUR,077099,081080526077099,North,Rajasthani,322219,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,PHALODI,0567,RIDMALNAGAR KALAN,084115,081130567084115,North,Rajasthani,342301,A
IN,Hindi,India,RAJASTHAN,08,JHUJHUNU,103,JHUNJHUNUN,0487,RIJANI,070985,081030487070985,North,Rajasthani,333010,A
IN,Hindi,India,RAJASTHAN,08,SIKAR,111,LACHHMANGARH,0552,RINU,081332,081110552081332,North,Rajasthani,332311,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,CHURU,0484,RIRKHALA,070486,081020484070486,North,Rajasthani,331001,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,RISHABHDEO,0694,RISHABHDEO (CT),107683,081300694107683,North,Rajasthani,313802,A
IN,Hindi,India,RAJASTHAN,08,ALWAR,104,KISHANGARH BAS,0497,BASAI BALAN,072514,081040497072514,North,Rajasthani,301023,A
IN,Hindi,India,RAJASTHAN,08,JAISALMER,114,JAISALMER,0574,SADIYA,086115,081140574086115,North,Rajasthani,345001,A
IN,Hindi,India,RAJASTHAN,08,SAWAI MADHOPUR,108,MALARNA DOONGAR,0528,BARODIYA,077384,081080528077384,North,Rajasthani,322024,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,PHALODI,0567,SADRI,084458,081130567084458,North,Rajasthani,342302,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,SHERGARH,0571,SADULNAGAR,085073,081130571085073,North,Rajasthani,342306,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,PRATAPGARH,0699,SAGA MAGRI,108430,081310699108430,North,Rajasthani,312616,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,SARADA,0693,SAGATPUR,107549,081300693107549,North,Rajasthani,313903,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,SHERGARH,0571,SAGRAN,085054,081130571085054,North,Rajasthani,342314,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,PEEPALKHOONT,0697,SAGWARI,108118,081310697108118,North,Rajasthani,312624,A
IN,Hindi,India,RAJASTHAN,08,SAWAI MADHOPUR,108,GANGAPUR,0526,SAHAJPUR,077141,081080526077141,North,Rajasthani,322204,A
IN,Hindi,India,RAJASTHAN,08,RAJSAMAND,123,NATHDWARA,0645,BAROLIYON KA KHERA,097338,081230645097338,North,Rajasthani,313301,A
IN,Hindi,India,RAJASTHAN,08,RAJSAMAND,123,BHIM,0639,BARON KI REL,096440,081230639096440,North,Rajasthani,305921,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,CHITTAURGARH,0659,SAHNAWA,100794,081260659100794,North,Rajasthani,312025,A
IN,Hindi,India,RAJASTHAN,08,DHOLPUR,106,DHAULPUR,0518,SAHRAUN,076048,081060518076048,North,Rajasthani,328001,A
IN,Hindi,India,RAJASTHAN,08,BUNDI,121,BUNDI,0626,VINAYAKA,094489,081210626094489,North,Rajasthani,323021,A
IN,Hindi,India,RAJASTHAN,08,BARAN,128,SHAHBAD,0675,VIROLI,103344,081280675103344,North,Rajasthani,325217,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,SHERGARH,0571,VISHAN NAGAR,085035,081130571085035,North,Rajasthani,342021,A
IN,Hindi,India,RAJASTHAN,08,NAGAUR,112,LADNU,0557,VISHWANATHPURA,082376,081120557082376,North,Rajasthani,341306,A
IN,Hindi,India,RAJASTHAN,08,JHALAWAR,129,PACHPAHAR,0682,VISTUNIYA,104949,081290682104949,North,Rajasthani,326512,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,JAHAZPUR,0636,RATANGARH,096068,081220636096068,North,Rajasthani,311605,A
IN,Hindi,India,RAJASTHAN,08,ALWAR,104,BANSUR,0500,RATANPURA,072967,081040500072967,North,Rajasthani,301402,A
IN,Hindi,India,RAJASTHAN,08,JHALAWAR,129,MANOHAR THANA,0681,RATANPURA,104703,081290681104703,North,Rajasthani,326037,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,SHERGARH,0571,RATANPURA,085393,081130571085393,North,Rajasthani,342022,A
IN,Hindi,India,RAJASTHAN,08,AJMER,119,BEAWAR,0609,RATANPURA SARDARA,091747,081190609091747,North,Rajasthani,305901,A
IN,Hindi,India,RAJASTHAN,08,BARAN,128,ANTAH,0671,RATARIYA,102649,081280671102649,North,Rajasthani,325202,A
IN,Hindi,India,RAJASTHAN,08,BARMER,115,SHEO,0577,ROHIDALA RATHODAN,086678,081150577086678,North,Rajasthani,344501,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,PHALODI,0567,ROHINA,084267,081130567084267,North,Rajasthani,342312,A
IN,Hindi,India,RAJASTHAN,08,SIROHI,117,PINDWARA,0594,ROHIRA,090120,081170594090120,North,Rajasthani,307024,A
IN,Hindi,India,RAJASTHAN,08,BARMER,115,SHEO,0577,ROHIRI,086616,081150577086616,North,Rajasthani,344501,A
IN,Hindi,India,RAJASTHAN,08,KOTA,127,LADPURA,0667,ROJHALA,102139,081270667102139,North,Rajasthani,324010,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,NADBAI,0509,BASAIYA KALAN,074501,081050509074501,North,Rajasthani,321303,A
IN,Hindi,India,RAJASTHAN,08,BARAN,128,SHAHBAD,0675,BASAL,103244,081280675103244,North,Rajasthani,325217,A
IN,Hindi,India,RAJASTHAN,08,JAISALMER,114,JAISALMER,0574,BASANPEER,086112,081140574086112,North,Rajasthani,345001,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,NADBAI,0509,RONEEJA,074405,081050509074405,North,Rajasthani,321602,A
IN,Hindi,India,RAJASTHAN,08,BUNDI,121,HINDOLI,0622,RONEEJA,093696,081210622093696,North,Rajasthani,323026,A
IN,Hindi,India,RAJASTHAN,08,BANSWARA,125,GHATOL,0650,ROOJIYA,098501,081250650098501,North,Rajasthani,327023,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,CHITTAURGARH,0659,ROOP PURA,100786,081260659100786,North,Rajasthani,312201,A
IN,Hindi,India,RAJASTHAN,08,BANSWARA,125,BAGIDORA,0653,ROOPA KHERA,099463,081250653099463,North,Rajasthani,327601,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,BHADESAR,0662,ROOPA KHERI,101183,081260662101183,North,Rajasthani,312027,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,BHILWARA,0634,ROOPAHELI,095558,081220634095558,North,Rajasthani,311011,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,SUJANGARH,0486,ROOPELI,070732,081020486070732,North,Rajasthani,331503,A
IN,Hindi,India,RAJASTHAN,08,NAGAUR,112,JAYAL,0559,ROOPNAGAR,082788,081120559082788,North,Rajasthani,341301,A
IN,Hindi,India,RAJASTHAN,08,JHALAWAR,129,JHALRAPATAN,0679,ROOPPURA BALDIYA,104191,081290679104191,North,Rajasthani,326021,A
IN,Hindi,India,RAJASTHAN,08,RAJSAMAND,123,RAJSAMAND,0643,BARLIYA,097118,081230643097118,North,Rajasthani,313324,A
IN,Hindi,India,RAJASTHAN,08,KOTA,127,DIGOD,0666,RUGGHI,101993,081270666101993,North,Rajasthani,325208,A
IN,Hindi,India,RAJASTHAN,08,SIKAR,111,FATEHPUR,0551,RUGHNATHPURA (RURAL),081259,081110551081259,North,Rajasthani,332301,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,BHARATPUR,0511,RUNDH BANSI KHURD,074662,081050511074662,North,Rajasthani,321303,A
IN,Hindi,India,RAJASTHAN,08,ALWAR,104,RAJGARH,0502,RUNDH BHANGARH,073332,081040502073332,North,Rajasthani,301408,A
IN,Hindi,India,RAJASTHAN,08,ALWAR,104,RAJGARH,0502,RUNDH HARIPURA,073225,081040502073225,North,Rajasthani,301408,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,WEIR,0512,RUNDH NAIWARA,074871,081050512074871,North,Rajasthani,321407,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,SHERGARH,0571,BARNAU,085097,081130571085097,North,Rajasthani,342309,A
IN,Hindi,India,RAJASTHAN,08,AJMER,119,MASUDA,0610,UTTAMI,092002,081190610092002,North,Rajasthani,305631,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,DHARIAWAD,0696,VAJON KA DEEPPURA,108037,081310696108037,North,Rajasthani,312625,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,ARNOD,0700,VANPURA,108748,081310700108748,North,Rajasthani,312619,A
IN,Hindi,India,RAJASTHAN,08,BARMER,115,PACHPADRA,0579,RANIYASAR,087329,081150579087329,North,Rajasthani,344032,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,PRATAPGARH,0699,RANJAL,108457,081310699108457,North,Rajasthani,312623,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,SALUMBAR,0692,WAGAWATWADA,107257,081300692107257,North,Rajasthani,313027,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,GIRWA,0689,WALI,106606,081300689106606,North,Rajasthani,313703,A
IN,Hindi,India,RAJASTHAN,08,PALI,118,BALI,0605,BARWA,091306,081180605091306,North,Rajasthani,306706,A
IN,Hindi,India,RAJASTHAN,08,BIKANER,101,KOLAYAT,0476,RAWALOTAN KA TALA,069380,081010476069380,North,Rajasthani,334305,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,JAHAZPUR,0636,RAWAT KHERA,095944,081220636095944,North,Rajasthani,311201,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,ASIND,0627,RAYRA,094660,081220627094660,North,Rajasthani,311204,A
IN,Hindi,India,RAJASTHAN,08,JHUJHUNU,103,JHUNJHUNUN,0487,BARWA KI DHAN,070891,081030487070891,North,Rajasthani,331025,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,MAVLI,0685,REDIYA KHERI,105533,081300685105533,North,Rajasthani,313203,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,BAYANA,0513,REECHHAULI,075046,081050513075046,North,Rajasthani,321410,A
IN,Hindi,India,RAJASTHAN,08,HANUMANGARH,100,RAWATSAR,0470,REKH CHARNI DANIASAR,068544,081000470068544,North,Rajasthani,335524,A
IN,Hindi,India,RAJASTHAN,08,BANSWARA,125,GHATOL,0650,RENGNIYA,098442,081250650098442,North,Rajasthani,314027,A
IN,Hindi,India,RAJASTHAN,08,JAIPUR,110,MAUZAMABAD,0543,RETA,079831,081100543079831,North,Rajasthani,303008,A
IN,Hindi,India,RAJASTHAN,08,ALWAR,104,KATHUMAR,0504,RETI,073718,081040504073718,North,Rajasthani,321605,A
IN,Hindi,India,RAJASTHAN,08,AJMER,119,AJMER,0607,REWAT,091593,081190607091593,North,Rajasthani,305021,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,RAJGARH,0482,BAS BHABHREED,070226,081020482070226,North,Rajasthani,331305,A
IN,Hindi,India,RAJASTHAN,08,PRATAPGARH,131,PRATAPGARH,0699,RICHHAWARA,108596,081310699108596,North,Rajasthani,312605,A
IN,Hindi,India,RAJASTHAN,08,BHILWARA,122,MANDAL,0631,RICHHI KA BADIYA,095130,081220631095130,North,Rajasthani,311804,A
IN,Hindi,India,RAJASTHAN,08,SIROHI,117,PINDWARA,0594,WARA,090102,081170594090102,North,Rajasthani,307032,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,RAJGARH,0482,BAS KANJAN,070092,081020482070092,North,Rajasthani,331701,A
IN,Hindi,India,RAJASTHAN,08,CHURU,102,RAJGARH,0482,BAS KIRTAN,070251,081020482070251,North,Rajasthani,331301,A
IN,Hindi,India,RAJASTHAN,08,BHARATPUR,105,NAGAR,0507,UDAIPUR NIHAM,074161,081050507074161,North,Rajasthani,321024,A
IN,Hindi,India,RAJASTHAN,08,KOTA,127,PIPALDA,0665,UDAIPURA,101694,081270665101694,North,Rajasthani,325009,A
IN,Hindi,India,RAJASTHAN,08,RAJSAMAND,123,RAILMAGRA,0644,UDALPURA,097224,081230644097224,North,Rajasthani,313211,A
IN,Hindi,India,RAJASTHAN,08,JODHPUR,113,LUNI,0572,BANIYAWAS,085696,081130572085696,North,Rajasthani,342802,A
IN,Hindi,India,RAJASTHAN,08,KOTA,127,RAMGANJ MANDI,0668,UDPURA,102323,081270668102323,North,Rajasthani,326501,A
IN,Hindi,India,RAJASTHAN,08,UDAIPUR,130,VALLABHNAGAR,0690,UDPURA,106955,081300690106955,North,Rajasthani,313604,A
IN,Hindi,India,RAJASTHAN,08,ALWAR,104,KATHUMAR,0504,RANOTA,073732,081040504073732,North,Rajasthani,321605,A
IN,Hindi,India,RAJASTHAN,08,KARAULI,107,KARAULI,0523,BANSWARI,076725,081070523076725,North,Rajasthani,322242,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,KAPASAN,0660,RANWON KA KHERA,101054,081260660101054,North,Rajasthani,312204,A
IN,Hindi,India,RAJASTHAN,08,JHALAWAR,129,GANGDHAR,0684,RAPA KHERI,105227,081290684105227,North,Rajasthani,326515,A
IN,Hindi,India,RAJASTHAN,08,AJMER,119,NASIRABAD,0611,RASOOLPURA,092169,081190611092169,North,Rajasthani,305621,A
IN,Hindi,India,RAJASTHAN,08,TONK,120,UNIARA,0621,RASOOLPURA,093640,081200621093640,North,Rajasthani,304024,A
IN,Hindi,India,RAJASTHAN,08,JAIPUR,110,SANGANER,0545,RATALYA,080118,081100545080118,North,Rajasthani,302029,A
IN,Hindi,India,RAJASTHAN,08,JALOR,116,AHORE,0586,VARNI,089155,081160586089155,North,Rajasthani,307029,A
IN,Hindi,India,RAJASTHAN,08,PALI,118,DESURI,0603,VEERAMPURA MATAJI,091159,081180603091159,North,Rajasthani,306601,A
IN,Hindi,India,RAJASTHAN,08,DUNGARPUR,124,SIMALWARA,0649,VEERAWARA,098223,081240649098223,North,Rajasthani,314404,A
IN,Hindi,India,RAJASTHAN,08,DAUSA,109,MAHWA,0534,VEERPUR,078200,081090534078200,North,Rajasthani,321608,A
IN,Hindi,India,RAJASTHAN,08,BANSWARA,125,GHATOL,0650,VERIPURA,098514,081250650098514,North,Rajasthani,327023,A
IN,Hindi,India,RAJASTHAN,08,CHITTORGARH,126,RAWATBHATA,0658,VIJAIPUR,100607,081260658100607,North,Rajasthani,323307,A
