country_code,country_language,country,state,state_code,district,district_code,sub_district,sub_district_code,village_name,village_code,census_code,region,language,pincode,risk_category
IN,Hindi,India,GUJARAT,24,BANASKANTHA,469,THARAD,3733,VAJEGADH,507597,244693733507597,EAST,Gujarati,385565,A
IN,Hindi,India,GUJARAT,24,DAHOD,485,DHANPUR,3896,VAKASIYA,519658,244853896519658,EAST,Gujarati,389382,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,KHANPUR,3879,VAKHATPUR,517836,244843879517836,EAST,Gujarati,389230,A
IN,Hindi,India,GUJARAT,24,DAHOD,485,JHALOD,3891,VELPURA,519104,244853891519104,EAST,Gujarati,389170,A
IN,Hindi,India,GUJARAT,24,VADODARA,486,KARJAN,3907,VEMAR,521158,244863907521158,EAST,Gujarati,391240,A
IN,Hindi,India,GUJARAT,24,NARMADA,487,NANDOD,3910,VERISALPARA,521492,244873910521492,EAST,Gujarati,392025,A
IN,Hindi,India,GUJARAT,24,JUNAGADH,479,VISAVADAR,3829,VICHHAVAD,514577,244793829514577,EAST,Gujarati,362020,A
IN,Hindi,India,GUJARAT,24,AMRELI,480,SAVAR KUNDLA,3846,VIJAYANAGAR,515797,244803846515797,EAST,Gujarati,364522,A
IN,Hindi,India,GUJARAT,24,BHARUCH,488,VALIA,3920,VALIA,522468,244883920522468,EAST,Gujarati,393135,A
IN,Hindi,India,GUJARAT,24,VADODARA,486,JETPUR PAVI,3900,VALPARI,520175,244863900520175,EAST,Gujarati,391135,A
IN,Hindi,India,GUJARAT,24,VADODARA,486,DABHOI,3905,VANADRA,520927,244863905520927,EAST,Gujarati,391107,A
IN,Hindi,India,GUJARAT,24,AHMADABAD,474,SANAND,3780,VANALIYA,511607,244743780511607,EAST,Gujarati,382110,A
IN,Hindi,India,GUJARAT,24,VADODARA,486,PADRA,3906,VANCHHARA,521111,244863906521111,EAST,Gujarati,391430,A
IN,Hindi,India,GUJARAT,24,KACHCHH,468,NAKHATRANA,3727,VANG,506957,244683727506957,EAST,Gujarati,370001,A
IN,Hindi,India,GUJARAT,24,DAHOD,485,FATEPURA,3890,VANSIYA KUI,519048,244853890519048,EAST,Gujarati,389172,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,LUNAWADA,3882,VANTA,518277,244843882518277,EAST,Gujarati,389230,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,SHEHERA,3883,VANTA VACHHODA,518413,244843883518413,EAST,Gujarati,389210,A
IN,Hindi,India,GUJARAT,24,SABARKANTHA,472,IDAR,3763,VANTDA,510126,244723763510126,EAST,Gujarati,383421,A
IN,Hindi,India,GUJARAT,24,SABARKANTHA,472,BAYAD,3772,VANTDA-KAVATH,511101,244723772511101,EAST,Gujarati,383330,A
IN,Hindi,India,GUJARAT,24,SURAT,492,CHORASI,3938,VANZ,524196,244923938524196,EAST,Gujarati,394230,A
IN,Hindi,India,GUJARAT,24,RAJKOT,476,WANKANER,3801,VANZARA,512843,244763801512843,EAST,Gujarati,363621,A
IN,Hindi,India,GUJARAT,24,SURAT,492,MANDVI,3935,VARETH,524064,244923935524064,EAST,Gujarati,394160,A
IN,Hindi,India,GUJARAT,24,SABARKANTHA,472,HIMATNAGAR,3766,VASANA (GHORVADA),510478,244723766510478,EAST,Gujarati,383002,A
IN,Hindi,India,GUJARAT,24,SABARKANTHA,472,BAYAD,3772,VASNA MOTA,511099,244723772511099,EAST,Gujarati,383330,A
IN,Hindi,India,GUJARAT,24,GANDHI NAGAR,473,DEHGAM,3776,VASNA RATHOD,511374,244733776511374,EAST,Gujarati,382305,A
IN,Hindi,India,GUJARAT,24,AHMADABAD,474,DHOLKA,3783,VATAMAN,511752,244743783511752,EAST,Gujarati,382265,A
IN,Hindi,India,GUJARAT,24,BANASKANTHA,469,PALANPUR,3739,VEDANCHA,508170,244693739508170,EAST,Gujarati,385510,A
IN,Hindi,India,GUJARAT,24,SURENDRA NAGAR,475,HALVAD,3788,VEGADVAV,511968,244753788511968,EAST,Gujarati,363330,A
IN,Hindi,India,GUJARAT,24,SURENDRA NAGAR,475,CHOTILA,3794,VADALI,512415,244753794512415,EAST,Gujarati,363520,A
IN,Hindi,India,GUJARAT,24,JAMNAGAR,477,KHAMBHALIA,3813,VADALIYA SINHAN,513503,244773813513503,EAST,Gujarati,361305,A
IN,Hindi,India,GUJARAT,24,NARMADA,487,TILAKWADA,3909,VADIYA (KALAGHODA),521337,244873909521337,EAST,Gujarati,391120,A
IN,Hindi,India,GUJARAT,24,MAHESANA,471,SATLASANA,3751,VADNAL,509182,244713751509182,EAST,Gujarati,384360,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,MORWA (HADAF),3884,VADODAR,518507,244843884518507,EAST,Gujarati,389115,A
IN,Hindi,India,GUJARAT,24,VADODARA,486,VADODARA,3898,VADODARA (M CORP. + OG),802596,244863898802596,EAST,Gujarati,390001,A
IN,Hindi,India,GUJARAT,24,NAVSARI,490,CHIKHLI,3925,VADPADA,523128,244903925523128,EAST,Gujarati,396040,A
IN,Hindi,India,GUJARAT,24,TAPI,493,SONGADH,3944,VADPADA P UMARDA,524675,244933944524675,EAST,Gujarati,394670,A
IN,Hindi,India,GUJARAT,24,BANASKANTHA,469,VADGAM,3738,VAGADADI,508008,244693738508008,EAST,Gujarati,385120,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,KADANA,3880,SALIYABID,517935,244843880517935,EAST,Gujarati,389250,A
IN,Hindi,India,GUJARAT,24,BANASKANTHA,469,DEODAR,3741,JASALI,508428,244693741508428,EAST,Gujarati,385330,A
